despedir	d e s . p e . ˈ d ʒ i x
despediu	d e s . p e . ˈ d ʒ i w
despejada	d e s . p e . ˈ ʒ a . d ə
despejadas	d e s . p e . ˈ ʒ a . d ə s
despejado	d e s . p e . ˈ ʒ a . d ʊ
despejados	d e s . p e . ˈ ʒ a . d ʊ s
despejam	d e s . ˈ p e . ʒ ã ʊ̃
despejando	d e s . p e . ˈ ʒ ã . d ʊ
despejaram	d e s . p e . ˈ ʒ a . ɾ ã ʊ̃
despejar	d e s . p e . ˈ ʒ a x
despejavam	d e s . p e . ˈ ʒ a . v ã ʊ̃
despeja	d e s . ˈ p e . ʒ ə
despejo	d e s . ˈ p e . ʒ ʊ
despejos	d e s . ˈ p e . ʒ ʊ s
despejou	d e s . p e . ˈ ʒ o w
despenalização	d e s . p ɛ . n a . l i . z a . ˈ s ã ʊ̃
despenca	d e s . ˈ p ẽ . k ə
despencando	d e s . p ẽ . ˈ k ã . d ʊ
despencaram	d e s . p ẽ . ˈ k a . ɾ ã ʊ̃
despencar	d e s . p ẽ . ˈ k a x
despencou	d e s . p ẽ . ˈ k o w
despendeu	d e s . p ẽ . ˈ d e w
despendida	d e s . p ẽ . ˈ d ʒ i . d ə
despendido	d e s . p ẽ . ˈ d ʒ i . d ʊ
despendidos	d e s . p ẽ . ˈ d ʒ i . d ʊ s
despenhadeiro	d e s . p ẽ . ɲ a . ˈ d e y . ɾ ʊ
despenhar	d e s . p ẽ . ˈ ɲ a x
despenhou	d e s . p ẽ . ˈ ɲ o w
despensa	d e s . ˈ p ẽ . s ə
despensas	d e s . ˈ p ẽ . s ə s
despenseiro	d e s . p ẽ . ˈ s e y . ɾ ʊ
despenseiros	d e s . p ẽ . ˈ s e y . ɾ ʊ s
despenteado	d e s . p ẽ . t i . ˈ a . d ʊ
desperado	d e s . p e . ˈ ɾ a . d ʊ
despercebida	d e s . p e x . s e . ˈ b i . d ə
despercebidas	d e s . p e x . s e . ˈ b i . d ə s
despercebido	d e s . p e x . s e . ˈ b i . d ʊ
despercebidos	d e s . p e x . s e . ˈ b i . d ʊ s
desperdiçada	d e s . p e ɣ . d ʒ i . ˈ s a . d ə
desperdiçadas	d e s . p e ɣ . d ʒ i . ˈ s a . d ə s
desperdiçado	d e s . p e ɣ . d ʒ i . ˈ s a . d ʊ
desperdiçados	d e s . p e ɣ . d ʒ i . ˈ s a . d ʊ s
desperdiçando	d e s . p e ɣ . d ʒ i . ˈ s ã . d ʊ
desperdiçaram	d e s . p e ɣ . d ʒ i . ˈ s a . ɾ ã ʊ̃
desperdiçar	d e s . p e ɣ . d ʒ i . ˈ s a x
desperdiça	d e s . p e ɣ . ˈ d ʒ i . s ə
desperdício	d e s . p e ɣ . ˈ d i . s i . ʊ
desperdícios	d e s . p e ɣ . ˈ d i . s i . ʊ s
desperdiçou	d e s . p e ɣ . d ʒ i . ˈ s ɔ w
despero	d e s . ˈ p e . ɾ ʊ
despersonalização	d e s . p e x . s o . n a . l i . z a . ˈ s ã ʊ̃
despertada	d e s . p e x . ˈ t a . d ə
despertadas	d e s . p e x . ˈ t a . d ə s
despertado	d e s . p e x . ˈ t a . d ʊ
despertadores	d e s . p e x . t a . ˈ d o . ɾ ɪ s
despertador	d e s . p e x . t a . ˈ d o x
despertados	d e s . p e x . ˈ t a . d ʊ s
despertamento	d e s . p e x . t a . ˈ m ẽ . t ʊ
despertam	d e s . ˈ p ɛ x . t ã ʊ̃
despertando	d e s . p e x . ˈ t ã . d ʊ
despertara	d e s . p e x . ˈ t a . ɾ ə
despertaram	d e s . p e x . ˈ t a . ɾ ã ʊ̃
despertarem	d e s . p e x . ˈ t a . ɾ ẽ ỹ
despertaria	d e s . p e x . t a . ˈ ɾ i . ə
despertar	d e s . p e x . ˈ t a x
despertassem	d e s . p e x . ˈ t a . s ẽ ỹ
despertava	d e s . p e x . ˈ t a . v ə
despertavam	d e s . p e x . ˈ t a . v ã ʊ̃
desperta	d e s . ˈ p ɛ x . t ə
desperto	d e s . ˈ p ɛ x . t ʊ
despertos	d e s . ˈ p ɛ x . t ʊ s
despertou	d e s . p e x . ˈ t o w
despesa	d e s . ˈ p e . z ə
despesas	d e s . ˈ p e . z ə s
despezas	d e s . ˈ p e . z ə s
despida	d e s . ˈ p i . d ə
despidas	d e s . ˈ p i . d ə s
despido	d e s . ˈ p i . d ʊ
despidos	d e s . ˈ p i . d ʊ s
despigmentação	d e s . p i ɡ . m ẽ . t a . ˈ s ã ʊ̃
despina	d e s . ˈ p ĩ . n ə
despindo	d e s . ˈ p ĩ . d ʊ
despir	d e s . ˈ p i x
despistando	d e s . p i s . ˈ t ã . d ʊ
despistar	d e s . p i s . ˈ t a x
despistou	d e s . p i s . ˈ t o w
despiu	d e s . ˈ p i w
despojada	d e s . p o . ˈ ʒ a . d ə
despojadas	d e s . p o . ˈ ʒ a . d ə s
despojado	d e s . p o . ˈ ʒ a . d ʊ
despojados	d e s . p o . ˈ ʒ a . d ʊ s
despojamento	d e s . p o . ʒ a . ˈ m ẽ . t ʊ
despojar	d e s . p o . ˈ ʒ a x
despojo	d e s . ˈ p o . ʒ ʊ
despojos	d e s . ˈ p ɔ . ʒ ʊ s
despojou	d e s . p o . ˈ ʒ o w
despolarização	d e s . p o . l a . ɾ i . z a . ˈ s ã ʊ̃
despolarizantes	d e s . p o . l a . ɾ i . ˈ z ã . t ʃ ɪ s
despoletada	d e s . p o . l e . ˈ t a . d ə
despoletado	d e s . p o . l e . ˈ t a . d ʊ
despoletar	d e s . p o . l e . ˈ t a x
despoletou	d e s . p o . l e . ˈ t o w
despolimerização	d e s . p o . l i . m e . ɾ i . z a . ˈ s ã ʊ̃
despoluição	d e ʃ . p o . l u y . ˈ s ã ʊ̃
despontado	d e s . p õ . ˈ t a . d ʊ
despontam	d e s . ˈ p õ . t ã ʊ̃
despontando	d e s . p õ . ˈ t ã . d ʊ
despontaram	d e s . p õ . ˈ t a . ɾ ã ʊ̃
despontar	d e s . p õ . ˈ t a x
despontavam	d e s . p õ . ˈ t a . v ã ʊ̃
despontava	d e s . p õ . ˈ t a . v ə
desponta	d e s . ˈ p õ . t ə
despontou	d e s . p õ . ˈ t o w
desportista	d e s . p o x . ˈ t ʃ i s . t ə
desportistas	d e s . p o x . ˈ t ʃ i s . t ə s
desportivamente	d e s . p o x . t ʃ i . v a . ˈ m ẽ . t ʃ ɪ
desportiva	d e s . p o x . ˈ t ʃ i . v ə
desportivas	d e s . p o x . ˈ t ʃ i . v ə s
desportivismo	d e s . p o x . t ʃ i . ˈ v i z . m ʊ
desportivos	d e s . p o x . ˈ t ʃ i . v ʊ s
desporto	d e s . ˈ p ɔ x . t ʊ
desportos	d e s . ˈ p ɔ x . t ʊ s
desposada	d e s . p o . ˈ z a . d ə
desposa	d e s . ˈ p ɔ . z ə
desposado	d e s . p o . ˈ z a . d ʊ
desposando	d e s . p o . ˈ z ã . d ʊ
desposara	d e s . p o . ˈ z a . ɾ ə
desposar	d e s . p o . ˈ z a x
desposou	d e s . p o . ˈ z o w
despossuídos	d e s . p o . s u . ˈ i . d ʊ s
despotado	d e s . p o . ˈ t a . d ʊ
déspotas	ˈ d ɛ s . p o . t ə s
despotes	d e s . ˈ p ɔ . t ʃ ɪ s
despótica	d e s . ˈ p ɔ . t ʃ i . k ə
despoticamente	d e s . p o . t ʃ i . k a . ˈ m ẽ . t ʃ ɪ
despótico	d e s . ˈ p ɔ . t ʃ i . k ʊ
despóticos	d e s . ˈ p ɔ . t ʃ i . k ʊ s
despotismo	d e s . p o . ˈ t ʃ i z . m ʊ
despovoada	d e s . p o . v o . ˈ a . d ə
despovoadas	d e s . p o . v o . ˈ a . d ə s
despovoado	d e s . p o . v o . ˈ a . d ʊ
despovoados	d e s . p o . v o . ˈ a . d ʊ s
despovoamento	d e s . p o . v o . a . ˈ m ẽ . t ʊ
desprendem	d e s . ˈ p ɾ ẽ . d ẽ ỹ
desprendendo	d e s . p ɾ ẽ . ˈ d ẽ . d ʊ
desprenderam	d e s . p ɾ ẽ . ˈ d e . ɾ ã ʊ̃
desprendeu	d e s . p ɾ ẽ . ˈ d e w
desprendida	d e s . p ɾ ẽ . ˈ d ʒ i . d ə
desprendido	d e s . p ɾ ẽ . ˈ d ʒ i . d ʊ
desprendidos	d e s . p ɾ ẽ . ˈ d ʒ i . d ʊ s
desprendimento	d e s . p ɾ ẽ . d ʒ i . ˈ m ẽ . t ʊ
despreocupação	d e s . p ɾ e . o . k u . p a . ˈ s ã ʊ̃
despreocupadamente	d e s . p ɾ e . o . k u . p a . d a . ˈ m ẽ . t ʃ ɪ
despreocupada	d e s . p ɾ e . o . k u . ˈ p a . d ə
despreocupado	d e s . p ɾ e . o . k u . ˈ p a . d ʊ
despreocupados	d e s . p ɾ e . o . k u . ˈ p a . d ʊ s
despreparada	d e s . p ɾ e . p a . ˈ ɾ a . d ə
despreparadas	d e s . p ɾ e . p a . ˈ ɾ a . d ə s
despreparado	d e s . p ɾ e . p a . ˈ ɾ a . d ʊ
despreparados	d e s . p ɾ e . p a . ˈ ɾ a . d ʊ s
despreparo	d e s . p ɾ e . ˈ p a . ɾ ʊ
despressurização	d e s . p ɾ e . s u . ɾ i . z a . ˈ s ã ʊ̃
desprestigiado	d e s . p ɾ e ʃ . t ʃ i . ʒ i . ˈ a . d ʊ
desprestigiados	d e s . p ɾ e ʃ . t ʃ i . ʒ i . ˈ a . d ʊ s
despretencioso	d e s . p ɾ e . t ẽ . s i . ˈ o . z ʊ
despretensiosa	d e s . p ɾ e . t ẽ . s i . ˈ ɔ . z ə
despretensioso	d e s . p ɾ e . t ẽ . s i . ˈ o . z ʊ
desprevenida	d e s . p ɾ e . v e . ˈ n i . d ə
desprevenido	d e s . p ɾ e . v e . ˈ n i . d ʊ
desprevenidos	d e s . p ɾ e . v e . ˈ n i . d ʊ s
desprezada	d e s . p ɾ e . ˈ z a . d ə
desprezadas	d e s . p ɾ e . ˈ z a . d ə s
desprezado	d e s . p ɾ e . ˈ z a . d ʊ
desprezados	d e s . p ɾ e . ˈ z a . d ʊ s
desprezam	d e s . ˈ p ɾ e . z ã ʊ̃
desprezando	d e s . p ɾ e . ˈ z ã . d ʊ
desprezaram	d e s . p ɾ e . ˈ z a . ɾ ã ʊ̃
desprezar	d e s . p ɾ e . ˈ z a x
desprezavam	d e s . p ɾ e . ˈ z a . v ã ʊ̃
desprezava	d e s . p ɾ e . ˈ z a . v ə
despreza	d e s . ˈ p ɾ ɛ . z ə
desprezável	d e s . p ɾ e . ˈ z a . v e w
desprezível	d e s . p ɾ e . ˈ z i . v e w
desprezo	d e s . ˈ p ɾ e . z ʊ
desprezou	d e s . p ɾ e . ˈ z o w
desprivilegiadas	d e s . p ɾ i . v i . l i . ʒ i . ˈ a . d ə s
despromoção	d e s . p ɾ o . m o . ˈ s ã ʊ̃
despromoções	d e s . p ɾ o . m o . ˈ s õ ỹ s
despromovida	d e s . p ɾ o . m o . ˈ v i . d ə
despromovidas	d e s . p ɾ o . m o . ˈ v i . d ə s
despromovido	d e s . p ɾ o . m o . ˈ v i . d ʊ
despromovidos	d e s . p ɾ o . m o . ˈ v i . d ʊ s
desproporção	d e s . p ɾ o . p o x . ˈ s ã ʊ̃
desproporcionada	d e s . p ɾ o . p o x . s i . o . ˈ n a . d ə
desproporcionado	d e s . p ɾ o . p o x . s i . o . ˈ n a . d ʊ
desproporcional	d e s . p ɾ o . p o x . s i . o . ˈ n a w
desproporcionalidade	d e s . p ɾ o . p o x . s i . o . n a . l i . ˈ d a . d ʒ ɪ
desproporcionalmente	d e s . p ɾ o . p o x . s i . o . n a w . ˈ m ẽ . t ʃ ɪ
despropositado	d e s . p ɾ o . p o . z i . ˈ t a . d ʊ
desprotegida	d e s . p ɾ o . t e . ˈ ʒ i . d ə
desprotegidas	d e s . p ɾ o . t e . ˈ ʒ i . d ə s
desprotegido	d e s . p ɾ o . t e . ˈ ʒ i . d ʊ
desprotegidos	d e s . p ɾ o . t e . ˈ ʒ i . d ʊ s
desprovida	d e s . p ɾ o . ˈ v i . d ə
desprovidas	d e s . p ɾ o . ˈ v i . d ə s
desprovido	d e s . p ɾ o . ˈ v i . d ʊ
desprovidos	d e s . p ɾ o . ˈ v i . d ʊ s
despues	d e s . ˈ p u . ɪ s
desqualificação	d e s . k w a . l i . f i . k a . ˈ s ã ʊ̃
desqualificações	d e s . k w a . l i . f i . k a . ˈ s õ ỹ s
desqualificada	d e s . k w a . l i . f i . ˈ k a . d ə
desqualifica	d e s . k w a . l i . ˈ f i . k ə
desqualificado	d e s . k w a . l i . f i . ˈ k a . d ʊ
desqualificados	d e s . k w a . l i . f i . ˈ k a . d ʊ s
desqualificar	d e s . k w a . l i . f i . ˈ k a x
desqualificou	d e s . k w a . l i . f i . ˈ k o w
desrealização	d e s . x e . a . l i . z a . ˈ s ã ʊ̃
desregrada	d e s . x e . ˈ ɡ ɾ a . d ə
desregrado	d e s . x e . ˈ ɡ ɾ a . d ʊ
desregramento	d e s . x e . ɡ ɾ a . ˈ m ẽ . t ʊ
desregulação	d e s . x ɛ . ɡ u . l a . ˈ s ã ʊ̃
desregulado	d e s . x e . ɡ u . ˈ l a . d ʊ
desregulagem	d e s . x e . ɡ u . ˈ l a . ɡ ẽ ỹ
desregulamentação	d e s . x e . ɡ u . l a . m ẽ . t a . ˈ s ã ʊ̃
desrespeitada	d e s . x e s . p e y . ˈ t a . d ə
desrespeitadas	d e s . x e s . p e y . ˈ t a . d ə s
desrespeita	d e s . x e s . ˈ p e y . t ə
desrespeitado	d e s . x e s . p e y . ˈ t a . d ʊ
desrespeitados	d e s . x e s . p e y . ˈ t a . d ʊ s
desrespeitam	d e s . x e s . ˈ p e y . t ã ʊ̃
desrespeitando	d e s . x e s . p e y . ˈ t ã . d ʊ
desrespeitaram	d e s . x e s . p e y . ˈ t a . ɾ ã ʊ̃
desrespeitar	d e s . x e s . p e y . ˈ t a x
desrespeitava	d e s . x e s . p e y . ˈ t a . v ə
desrespeitosa	d e s . x e s . p e y . ˈ t ɔ . z ə
desrespeitosas	d e s . x e s . p e y . ˈ t ɔ . z ə s
desrespeitoso	d e s . x e s . p e y . ˈ t o . z ʊ
desrespeitou	d e s . x e s . p e y . ˈ t o w
dessacralização	d e . s a . k ɾ a . l i . z a . ˈ s ã ʊ̃
dessalines	d e . s a . ˈ l ĩ . n ɪ s
dessalinização	d e . s a . l i . n i . z a . ˈ s ã ʊ̃
dessas	ˈ d e . s ə s
dessecação	d e . s e . k a . ˈ s ã ʊ̃
dessecadas	d e . s e . ˈ k a . d ə s
dessecado	d e . s e . ˈ k a . d ʊ
dessecante	d e . s e . ˈ k ã . t ʃ ɪ
dessedentação	d e . s e . d ẽ . t a . ˈ s ã ʊ̃
dessegregação	d e . s e . ɡ ɾ e . ɡ a . ˈ s ã ʊ̃
desselgem	d e . ˈ z e w . ɡ ẽ ỹ
dessem	ˈ d e . s ẽ ỹ
dessensibilização	d e . s ẽ . s i . b i . l i . z a . ˈ s ã ʊ̃
desserviço	d e . s ɛ ɣ . ˈ v i . s ʊ
dessorção	d e . s o x . ˈ s ã ʊ̃
dessulfurização	d e . s u w . f u . ɾ i . z a . ˈ s ã ʊ̃
destacada	d e s . t a . ˈ k a . d ə
destacadamente	d e s . t a . k a . d a . ˈ m ẽ . t ʃ ɪ
destacadas	d e s . t a . ˈ k a . d ə s
destacado	d e s . t a . ˈ k a . d ʊ
destacados	d e s . t a . ˈ k a . d ʊ s
destacamento	d e s . t a . k a . ˈ m ẽ . t ʊ
destacamentos	d e s . t a . k a . ˈ m ẽ . t ʊ s
destacamos	d e s . t a . ˈ k ã . m ʊ s
destacam	d e s . ˈ t a . k ã ʊ̃
destacando	d e s . t a . ˈ k ã . d ʊ
destacara	d e s . t a . ˈ k a . ɾ ə
destacaram	d e s . t a . ˈ k a . ɾ ã ʊ̃
destacarem	d e s . t a . ˈ k a . ɾ ẽ ỹ
destacariam	d e s . t a . k a . ˈ ɾ i . ã ʊ̃
destacaria	d e s . t a . k a . ˈ ɾ i . ə
destacar	d e s . t a . ˈ k a x
destacassem	d e s . t a . ˈ k a . s ẽ ỹ
destacava	d e s . t a . ˈ k a . v ə
destacavam	d e s . t a . ˈ k a . v ã ʊ̃
destaca	d e s . ˈ t a . k ə
destacável	d e s . t a . ˈ k a . v e w
destacou	d e s . t a . ˈ k o w
desta	ˈ d ɛ s . t ə
destaquem	d e s . ˈ t a . k ẽ ỹ
destaques	d e s . ˈ t a . k ɪ s
destas	ˈ d ɛ s . t ə s
destelhadas	d e s . t e . ˈ ʎ a . d ə s
destelhamentos	d e s . t ʃ e . ʎ a . ˈ m ẽ . t ʊ s
destelharam	d e s . t ʃ e . ˈ ʎ a . ɾ ã ʊ̃
destemida	d e s . t e . ˈ m i . d ə
destemidamente	d e s . t ɛ . m i . d a . ˈ m ẽ . t ʃ ɪ
destemido	d e s . t ʃ e . ˈ m i . d ʊ
destemidos	d e s . t ʃ e . ˈ m i . d ʊ s
destemor	d e s . t e . ˈ m o x
desterrado	d e s . t ʃ e . ˈ x a . d ʊ
desterrados	d e s . t ʃ e . ˈ x a . d ʊ s
desterrar	d e s . t e . ˈ x a x
desterritorialização	d e s . t e . x i . t o . ɾ i . a . l i . z a . ˈ s ã ʊ̃
desterro	d e s . ˈ t e . x ʊ
desterrou	d e s . t e . ˈ x o w
destilação	d e ʃ . t ʃ i . l a . ˈ s ã ʊ̃
destilações	d e ʃ . t ʃ i . l a . ˈ s õ ỹ s
destilada	d e ʃ . t ʃ i . ˈ l a . d ə
destiladas	d e ʃ . t ʃ i . ˈ l a . d ə s
destila	d e ʃ . ˈ t ʃ i . l ə
destilado	d e ʃ . t ʃ i . ˈ l a . d ʊ
destilador	d e ʃ . t ʃ i . l a . ˈ d o x
destiladores	d e ʃ . t ʃ i . l a . ˈ d o . ɾ ɪ s
destilados	d e ʃ . t ʃ i . ˈ l a . d ʊ s
destilando	d e ʃ . t ʃ i . ˈ l ã . d ʊ
destilar	d e ʃ . t ʃ i . ˈ l a x
destilaria	d e ʃ . t ʃ i . l a . ˈ ɾ i . ə
destilarias	d e ʃ . t ʃ i . l a . ˈ ɾ i . ə s
destilou	d e ʃ . t ʃ i . ˈ l o w
destinação	d e ʃ . t ʃ i . n a . ˈ s ã ʊ̃
destinações	d e ʃ . t ʃ i . n a . ˈ s õ ỹ s
destinada	d e ʃ . t ʃ i . ˈ n a . d ə
destinadas	d e ʃ . t ʃ i . ˈ n a . d ə s
destinado	d e ʃ . t ʃ i . ˈ n a . d ʊ
destinados	d e ʃ . t ʃ i . ˈ n a . d ʊ s
destinam	d e ʃ . ˈ t ʃ ĩ . n ã ʊ̃
destinando	d e ʃ . t ʃ i . ˈ n ã . d ʊ
destinaram	d e ʃ . t ʃ i . ˈ n a . ɾ ã ʊ̃
destinarem	d e ʃ . t ʃ i . ˈ n a . ɾ ẽ ỹ
destinaria	d e ʃ . t ʃ i . n a . ˈ ɾ i . ə
destinar	d e ʃ . t ʃ i . ˈ n a x
destinatária	d e ʃ . t ʃ i . n a . ˈ t a . ɾ i . ə
destinatário	d e ʃ . t ʃ i . n a . ˈ t a . ɾ i . ʊ
destinatários	d e ʃ . t ʃ i . n a . ˈ t a . ɾ i . ʊ s
destinava	d e ʃ . t ʃ i . ˈ n a . v ə
destinavam	d e ʃ . t ʃ i . ˈ n a . v ã ʊ̃
destina	d e ʃ . ˈ t ʃ ĩ . n ə
destinem	d e ʃ . ˈ t ʃ ĩ . n ẽ ỹ
destinos	d e ʃ . ˈ t ʃ ĩ . n ʊ s
destinou	d e ʃ . t ʃ i . ˈ n o w
destituição	d e ʃ . t ʃ i . t u y . ˈ s ã ʊ̃
destituída	d e ʃ . t ʃ i . t u . ˈ i . d ə
destituídas	d e ʃ . t ʃ i . t u . ˈ i . d ə s
destituído	d e ʃ . t ʃ i . t u . ˈ i . d ʊ
destituido	d e ʃ . t ʃ i . ˈ t u y . d ʊ
destituídos	d e ʃ . t ʃ i . t u . ˈ i . d ʊ s
destituindo	d e ʃ . t ʃ i . t u . ˈ ĩ . d ʊ
destituir	d e ʃ . t ʃ i . t u . ˈ i x
destituiu	d e ʃ . t ʃ i . ˈ t ʃ u y u
destoa	d e s . ˈ t o . ə
destoam	d e s . ˈ t o . ã ʊ̃
destoante	d e s . t u . ˈ ã . t ʃ ɪ
destoantes	d e s . t o . ˈ ã . t ʃ ɪ s
destoava	d e s . t u . ˈ a . v ə
destrancada	d e s . t ɾ ã . ˈ k a . d ə
destrancar	d e s . t ɾ ã . ˈ k a x
destravada	d e s . t ɾ a . ˈ v a . d ə
destravadas	d e s . t ɾ a . ˈ v a . d ə s
destrava	d e s . ˈ t ɾ a . v ə
destravado	d e s . t ɾ a . ˈ v a . d ʊ
destravados	d e s . t ɾ a . ˈ v a . d ʊ s
destravamento	d e s . t ɾ a . v a . ˈ m ẽ . t ʊ
destravar	d e s . t ɾ a . ˈ v a x
destreza	d e s . ˈ t ɾ ɛ . z ə
destriz	d e s . ˈ t ɾ i z
destroçada	d e s . t ɾ o . ˈ s a . d ə
destroçadas	d e s . t ɾ o . ˈ s a . d ə s
destroçado	d e s . t ɾ o . ˈ s a . d ʊ
destroçados	d e s . t ɾ o . ˈ s a . d ʊ s
destroçaram	d e s . t ɾ o . ˈ s a . ɾ ã ʊ̃
destroçar	d e s . t ɾ o . ˈ s a x
destroço	d e s . ˈ t ɾ o . s ʊ
destroços	d e s . ˈ t ɾ ɔ . s ʊ s
destroçou	d e s . t ɾ o . ˈ s ɔ w
destroem	d e s . ˈ t ɾ ɔ . ẽ ỹ
destróieres	d e s . ˈ t ɾ ɔ y . ɛ . ɾ ɪ s
destrói	d e s . ˈ t ɾ ɔ y
destronada	d e s . t ɾ o . ˈ n a . d ə
destronado	d e s . t ɾ o . ˈ n a . d ʊ
destronamento	d e s . t ɾ o . n a . ˈ m ẽ . t ʊ
destronando	d e s . t ɾ o . ˈ n ã . d ʊ
destronar	d e s . t ɾ o . ˈ n a x
destronou	d e s . t ɾ o . ˈ n o w
destros	ˈ d ɛ s . t ɾ ʊ s
destruam	d e s . ˈ t ɾ u . ã ʊ̃
destruíam	d e s . t ɾ u . ˈ i . ã ʊ̃
destruição	d e s . t ɾ u y . ˈ s ã ʊ̃
destruições	d e s . t ɾ u y . ˈ s õ ỹ s
destruida	d e s . ˈ t ɾ u y . d ə
destruída	d e s . t ɾ u . ˈ i . d ə
destruidas	d e s . ˈ t ɾ u y . d ə s
destruídas	d e s . t ɾ u . ˈ i . d ə s
destruido	d e s . ˈ t ɾ u y . d ʊ
destruído	d e s . t ɾ u . ˈ i . d ʊ
destruidora	d e s . t ɾ u y . ˈ d o . ɾ ə
destruidoras	d e s . t ɾ u y . ˈ d o . ɾ ə s
destruidor	d e s . t ɾ u y . ˈ d o x
destruidores	d e s . t ɾ u y . ˈ d o . ɾ ɪ s
destruidos	d e s . ˈ t ɾ u y . d ʊ s
destruídos	d e s . t ɾ u . ˈ i . d ʊ s
destruí-las	d e s . t ɾ u . ˈ i . l ə s
destruí-los	d e s . t ɾ u . ˈ i . l ʊ s
destrui-los	d e s . ˈ t ɾ u y . l ʊ s
destruindo-as	d e s . t ɾ u . ĩ . ˈ d o . ə s
destruíndo	d e s . t ɾ u . ˈ ĩ . d ʊ
destruindo-os	d e s . t ɾ u . ĩ . ˈ d o . ʊ s
destruindo	d e s . t ɾ u . ˈ ĩ . d ʊ
destruíra	d e s . t ɾ u . ˈ i . ɾ ə
destruirá	d e s . t ɾ u y . ˈ ɾ a
destruiram	d e s . ˈ t ɾ u y . ɾ ã ʊ̃
destruíram	d e s . t ɾ u . ˈ i . ɾ ã ʊ̃
destruírem	d e s . t ɾ u . ˈ i . ɾ ẽ ỹ
destruirem	d e s . ˈ t ɾ u y . ɾ ẽ ỹ
destruiria	d e s . t ɾ u y . ˈ ɾ i . ə
destruiriam	d e s . t ɾ u y . ˈ ɾ i . ã ʊ̃
destruir	d e s . t ɾ u . ˈ i x
destruíssem	d e s . t ɾ u . ˈ i . s ẽ ỹ
destruiu	d e s . ˈ t ɾ u y u
destrutiva	d e s . t ɾ u . ˈ t ʃ i . v ə
destrutivas	d e s . t ɾ u . ˈ t ʃ i . v ə s
destrutividade	d e s . t ɾ u . t ʃ i . v i . ˈ d a . d ʒ ɪ
destrutivos	d e s . t ɾ u . ˈ t ʃ i . v ʊ s
destrutor	d e s . t ɾ u . ˈ t o x
desu	d e . ˈ z u
desulo	d e . ˈ z u . l ʊ
desumana	d e . z u . ˈ m ã . n ə
desumanas	d e . z u . ˈ m ã . n ə s
desumanidade	d e . z u . m a . n i . ˈ d a . d ʒ ɪ
desumanização	d e . z u . m a . n i . z a . ˈ s ã ʊ̃
desumano	d e . z u . ˈ m ã . n ʊ
desumanos	d e . z u . ˈ m ã . n ʊ s
desumidificação	d e . z u . m i . d ʒ i . f i . k a . ˈ s ã ʊ̃
desunião	d e . z u . n i . ˈ ã ʊ̃
desunido	d e . z u . ˈ n i . d ʊ
desunidos	d e . z u . ˈ n i . d ʊ s
desura	d e . ˈ z u . ɾ ə
desvairada	d e z . v a y . ˈ ɾ a . d ə
desvairado	d e z . v a y . ˈ ɾ a . d ʊ
desvalida	d e z . v a . ˈ l i . d ə
desvalidos	d e z . v a . ˈ l i . d ʊ s
desvalorização	d e z . v a . l o . ɾ i . z a . ˈ s ã ʊ̃
desvalorizações	d e z . v a . l o . ɾ i . z a . ˈ s õ ỹ s
desvalorizada	d e z . v a . l o . ɾ i . ˈ z a . d ə
desvalorizadas	d e z . v a . l o . ɾ i . ˈ z a . d ə s
desvaloriza	d e z . v a . l o . ˈ ɾ i . z ə
desvalorizado	d e z . v a . l o . ɾ i . ˈ z a . d ʊ
desvalorizados	d e z . v a . l o . ɾ i . ˈ z a . d ʊ s
desvalorizando	d e z . v a . l o . ɾ i . ˈ z ã . d ʊ
desvalorizar	d e z . v a . l o . ɾ i . ˈ z a x
desvalorizou	d e z . v a . l o . ɾ i . ˈ z o w
desvanecer	d e z . v a . n e . ˈ s e x
desvaneceu	d e z . v a . n e . ˈ s e w
desvanecida	d e z . v a . n e . ˈ s i . d ə
desvanecido	d e z . v a . n e . ˈ s i . d ʊ
desvanecimento	d e z . v a . n e . s i . ˈ m ẽ . t ʊ
desvantagem	d e z . v ã . ˈ t a . ɡ ẽ ỹ
desvantajosa	d e z . v ã . t a . ˈ ʒ ɔ . z ə
desvantajosas	d e z . v ã . t a . ˈ ʒ ɔ . z ə s
desvantajoso	d e z . v ã . t a . ˈ ʒ ɔ . z ʊ
desvantajosos	d e z . v ã . t a . ˈ ʒ õ . z ʊ s
desvelada	d e z . v e . ˈ l a . d ə
desvela	d e z . ˈ v e . l ə
desvelar	d e z . v e . ˈ l a x
desvelo	d e z . ˈ v e . l ʊ
desvencilhar	d e z . v ẽ . s i . ˈ ʎ a x
desvendada	d e z . v ẽ . ˈ d a . d ə
desvenda	d e z . ˈ v ẽ . d ə
desvendado	d e z . v ẽ . ˈ d a . d ʊ
desvendados	d e z . v ẽ . ˈ d a . d ʊ s
desvendam	d e z . ˈ v ẽ . d ã ʊ̃
desvendamento	d e z . v ẽ . d a . ˈ m ẽ . t ʊ
desvendando	d e z . v ẽ . ˈ d ã . d ʊ
desvendar	d e z . v ẽ . ˈ d a x
desvendou	d e z . v ẽ . ˈ d o w
desventura	d e z . v ẽ . ˈ t u . ɾ ə
desventuras	d e z . v ẽ . ˈ t u . ɾ ə s
desviada	d e z . v i . ˈ a . d ə
desviadas	d e z . v i . ˈ a . d ə s
desvia	d e z . ˈ v i . ə
desviado	d e z . v i . ˈ a . d ʊ
desviados	d e z . v i . ˈ a . d ʊ s
desviam	d e z . ˈ v i . ã ʊ̃
